mode,seed,method,episode,scope,version,x,action,reward,certified,wrong_certificate,phase,live_hypotheses
hidden_shift,19,window_replay_24,257,public-system-1,v1,5,1,0,0,0,late,5
hidden_shift,19,window_replay_24,258,public-system-1,v1,5,3,1,0,0,late,4
hidden_shift,19,window_replay_24,259,public-system-1,v1,4,4,1,1,0,late,1
hidden_shift,19,window_replay_24,260,public-system-1,v1,0,1,1,1,0,late,1
hidden_shift,19,window_replay_24,261,public-system-1,v1,5,3,1,1,0,late,1
hidden_shift,19,window_replay_24,262,public-system-1,v1,4,4,1,1,0,late,1
hidden_shift,19,window_replay_24,263,public-system-1,v1,4,4,1,1,0,late,1
hidden_shift,19,window_replay_24,264,public-system-2,v1,0,0,0,0,0,late,49
hidden_shift,19,window_replay_24,265,public-system-2,v1,6,0,0,0,0,late,42
hidden_shift,19,window_replay_24,266,public-system-2,v1,0,1,0,0,0,late,36
hidden_shift,19,window_replay_24,267,public-system-2,v1,4,0,0,0,0,late,30
hidden_shift,19,window_replay_24,268,public-system-2,v1,3,0,0,0,0,late,25
hidden_shift,19,window_replay_24,269,public-system-2,v1,0,2,1,0,0,late,20
hidden_shift,19,window_replay_24,270,public-system-2,v1,5,0,0,0,0,late,4
hidden_shift,19,window_replay_24,271,public-system-2,v1,5,2,0,0,0,late,3
hidden_shift,19,window_replay_24,272,public-system-2,v1,1,0,0,0,0,late,2
hidden_shift,19,window_replay_24,273,public-system-2,v1,4,5,1,1,0,late,1
hidden_shift,19,window_replay_24,274,public-system-2,v1,2,0,1,1,0,late,1
hidden_shift,19,window_replay_24,275,public-system-2,v1,1,1,1,1,0,late,1
hidden_shift,19,window_replay_24,276,public-system-3,v1,4,0,0,0,0,late,49
hidden_shift,19,window_replay_24,277,public-system-3,v1,5,0,1,0,0,late,42
hidden_shift,19,window_replay_24,278,public-system-3,v1,4,1,0,0,0,late,6
hidden_shift,19,window_replay_24,279,public-system-3,v1,6,1,0,0,0,late,5
hidden_shift,19,window_replay_24,280,public-system-3,v1,0,1,0,0,0,late,4
hidden_shift,19,window_replay_24,281,public-system-3,v1,2,1,0,0,0,late,3
hidden_shift,19,window_replay_24,282,public-system-3,v1,1,1,1,0,0,late,2
hidden_shift,19,window_replay_24,283,public-system-3,v1,1,1,1,1,0,late,1
hidden_shift,19,window_replay_24,284,public-system-3,v1,1,1,1,1,0,late,1
hidden_shift,19,window_replay_24,285,public-system-3,v1,2,6,1,1,0,late,1
hidden_shift,19,window_replay_24,286,public-system-3,v1,0,3,1,1,0,late,1
hidden_shift,19,window_replay_24,287,public-system-3,v1,4,2,1,1,0,late,1
hidden_shift,19,window_replay_24,288,public-system-0,v1,6,0,0,0,0,late,49
hidden_shift,19,window_replay_24,289,public-system-0,v1,3,0,0,0,0,late,42
hidden_shift,19,window_replay_24,290,public-system-0,v1,1,0,0,0,0,late,36
hidden_shift,19,window_replay_24,291,public-system-0,v1,0,0,0,0,0,late,30
hidden_shift,19,window_replay_24,292,public-system-0,v1,5,0,0,0,0,late,24
hidden_shift,19,window_replay_24,293,public-system-0,v1,3,1,1,0,0,late,18
hidden_shift,19,window_replay_24,294,public-system-0,v1,2,0,0,0,0,late,3
hidden_shift,19,window_replay_24,295,public-system-0,v1,4,0,0,0,0,late,2
hidden_shift,19,window_replay_24,296,public-system-0,v1,3,1,1,1,0,late,1
hidden_shift,19,window_replay_24,297,public-system-0,v1,4,1,1,1,0,late,1
hidden_shift,19,window_replay_24,298,public-system-0,v1,1,1,1,1,0,late,1
hidden_shift,19,window_replay_24,299,public-system-0,v1,2,1,1,1,0,late,1
hidden_shift,19,window_replay_24,300,public-system-1,v1,5,0,0,0,0,late,49
hidden_shift,19,window_replay_24,301,public-system-1,v1,6,0,0,0,0,late,42
hidden_shift,19,window_replay_24,302,public-system-1,v1,0,0,0,0,0,late,36
hidden_shift,19,window_replay_24,303,public-system-1,v1,5,1,0,0,0,late,30
hidden_shift,19,window_replay_24,304,public-system-1,v1,1,0,1,0,0,late,25
hidden_shift,19,window_replay_24,305,public-system-1,v1,2,1,0,0,0,late,5
hidden_shift,19,window_replay_24,306,public-system-1,v1,1,0,1,1,0,late,4
hidden_shift,19,window_replay_24,307,public-system-1,v1,2,3,0,0,0,late,4
hidden_shift,19,window_replay_24,308,public-system-1,v1,3,1,0,0,0,late,3
hidden_shift,19,window_replay_24,309,public-system-1,v1,4,1,0,0,0,late,2
hidden_shift,19,window_replay_24,310,public-system-1,v1,1,0,1,1,0,late,1
hidden_shift,19,window_replay_24,311,public-system-1,v1,4,4,1,1,0,late,1
hidden_shift,19,window_replay_24,312,public-system-2,v1,3,0,0,0,0,late,49
hidden_shift,19,window_replay_24,313,public-system-2,v1,2,0,1,0,0,late,42
hidden_shift,19,window_replay_24,314,public-system-2,v1,0,1,0,0,0,late,6
hidden_shift,19,window_replay_24,315,public-system-2,v1,4,1,0,0,0,late,5
hidden_shift,19,window_replay_24,316,public-system-2,v1,6,1,0,0,0,late,4
hidden_shift,19,window_replay_24,317,public-system-2,v1,6,3,1,0,0,late,3
hidden_shift,19,window_replay_24,318,public-system-2,v1,3,6,1,1,0,late,1
hidden_shift,19,window_replay_24,319,public-system-2,v1,0,2,1,1,0,late,1
hidden_shift,19,window_replay_24,320,public-system-2,v1,1,1,1,1,0,late,1
hidden_shift,19,window_replay_24,321,public-system-2,v1,4,5,1,1,0,late,1
hidden_shift,19,window_replay_24,322,public-system-2,v1,0,2,1,1,0,late,1
hidden_shift,19,window_replay_24,323,public-system-2,v1,3,6,1,1,0,late,1
hidden_shift,19,window_replay_24,324,public-system-3,v1,1,0,0,0,0,late,49
hidden_shift,19,window_replay_24,325,public-system-3,v1,3,0,0,0,0,late,42
hidden_shift,19,window_replay_24,326,public-system-3,v1,4,0,0,0,0,late,36
hidden_shift,19,window_replay_24,327,public-system-3,v1,2,0,0,0,0,late,30
hidden_shift,19,window_replay_24,328,public-system-3,v1,3,1,0,0,0,late,24
hidden_shift,19,window_replay_24,329,public-system-3,v1,2,2,0,0,0,late,20
hidden_shift,19,window_replay_24,330,public-system-3,v1,3,4,1,0,0,late,16
hidden_shift,19,window_replay_24,331,public-system-3,v1,0,0,0,0,0,late,4
hidden_shift,19,window_replay_24,332,public-system-3,v1,4,2,1,0,0,late,3
hidden_shift,19,window_replay_24,333,public-system-3,v1,3,4,1,1,0,late,1
hidden_shift,19,window_replay_24,334,public-system-3,v1,0,3,1,1,0,late,1
hidden_shift,19,window_replay_24,335,public-system-3,v1,4,2,1,1,0,late,1
hidden_shift,19,window_replay_24,336,public-system-0,v1,1,0,0,0,0,late,49
hidden_shift,19,window_replay_24,337,public-system-0,v1,5,0,0,0,0,late,42
hidden_shift,19,window_replay_24,338,public-system-0,v1,2,0,0,0,0,late,36
hidden_shift,19,window_replay_24,339,public-system-0,v1,4,0,0,0,0,late,30
hidden_shift,19,window_replay_24,340,public-system-0,v1,1,1,1,0,0,late,24
hidden_shift,19,window_replay_24,341,public-system-0,v1,0,0,0,0,0,late,4
hidden_shift,19,window_replay_24,342,public-system-0,v1,6,0,0,0,0,late,3
hidden_shift,19,window_replay_24,343,public-system-0,v1,3,0,0,0,0,late,2
hidden_shift,19,window_replay_24,344,public-system-0,v1,3,1,1,1,0,late,1
hidden_shift,19,window_replay_24,345,public-system-0,v1,5,1,1,1,0,late,1
hidden_shift,19,window_replay_24,346,public-system-0,v1,1,1,1,1,0,late,1
hidden_shift,19,window_replay_24,347,public-system-0,v1,5,1,1,1,0,late,1
hidden_shift,19,window_replay_24,348,public-system-1,v1,4,0,0,0,0,late,49
hidden_shift,19,window_replay_24,349,public-system-1,v1,1,0,1,0,0,late,42
hidden_shift,19,window_replay_24,350,public-system-1,v1,1,0,1,1,0,late,6
hidden_shift,19,window_replay_24,351,public-system-1,v1,3,1,0,0,0,late,6
hidden_shift,19,window_replay_24,352,public-system-1,v1,1,0,1,1,0,late,5
hidden_shift,19,window_replay_24,353,public-system-1,v1,5,1,0,0,0,late,5
hidden_shift,19,window_replay_24,354,public-system-1,v1,4,1,0,0,0,late,4
hidden_shift,19,window_replay_24,355,public-system-1,v1,3,2,0,0,0,late,3
hidden_shift,19,window_replay_24,356,public-system-1,v1,0,1,1,0,0,late,2
hidden_shift,19,window_replay_24,357,public-system-1,v1,2,6,1,1,0,late,1
hidden_shift,19,window_replay_24,358,public-system-1,v1,6,2,1,1,0,late,1
hidden_shift,19,window_replay_24,359,public-system-1,v1,3,5,1,1,0,late,1
hidden_shift,19,window_replay_24,360,public-system-2,v1,3,0,0,0,0,late,49
hidden_shift,19,window_replay_24,361,public-system-2,v1,4,0,0,0,0,late,42
hidden_shift,19,window_replay_24,362,public-system-2,v1,0,0,0,0,0,late,36
hidden_shift,19,window_replay_24,363,public-system-2,v1,4,1,0,0,0,late,30
hidden_shift,19,window_replay_24,364,public-system-2,v1,5,0,0,0,0,late,25
hidden_shift,19,window_replay_24,365,public-system-2,v1,0,4,0,0,0,late,20
hidden_shift,19,window_replay_24,366,public-system-2,v1,5,2,0,0,0,late,16
hidden_shift,19,window_replay_24,367,public-system-2,v1,1,0,0,0,0,late,12
hidden_shift,19,window_replay_24,368,public-system-2,v1,6,0,0,0,0,late,9
hidden_shift,19,window_replay_24,369,public-system-2,v1,6,3,1,0,0,late,6
hidden_shift,19,window_replay_24,370,public-system-2,v1,0,2,1,0,0,late,2
hidden_shift,19,window_replay_24,371,public-system-2,v1,2,0,1,1,0,late,1
hidden_shift,19,window_replay_24,372,public-system-3,v1,1,0,0,0,0,late,49
hidden_shift,19,window_replay_24,373,public-system-3,v1,3,0,0,0,0,late,42
hidden_shift,19,window_replay_24,374,public-system-3,v1,1,1,1,0,0,late,36
hidden_shift,19,window_replay_24,375,public-system-3,v1,5,0,1,0,0,late,6
hidden_shift,19,window_replay_24,376,public-system-3,v1,4,2,1,1,0,late,1
hidden_shift,19,window_replay_24,377,public-system-3,v1,3,4,1,1,0,late,1
hidden_shift,19,window_replay_24,378,public-system-3,v1,2,6,1,1,0,late,1
hidden_shift,19,window_replay_24,379,public-system-3,v1,3,4,1,1,0,late,1
hidden_shift,19,window_replay_24,380,public-system-3,v1,3,4,1,1,0,late,1
hidden_shift,19,window_replay_24,381,public-system-3,v1,6,5,1,1,0,late,1
hidden_shift,19,window_replay_24,382,public-system-3,v1,0,3,1,1,0,late,1
hidden_shift,19,window_replay_24,383,public-system-3,v1,1,1,1,1,0,late,1
hidden_shift,19,lookup_bounded_24,0,public-system-0,v1,4,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,1,public-system-0,v1,2,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,2,public-system-0,v1,4,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,3,public-system-0,v1,1,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,4,public-system-0,v1,4,2,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,5,public-system-0,v1,2,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,6,public-system-0,v1,0,0,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,7,public-system-0,v1,2,2,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,8,public-system-0,v1,3,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,9,public-system-0,v1,2,3,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,10,public-system-0,v1,2,4,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,11,public-system-0,v1,6,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,12,public-system-1,v1,0,0,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,13,public-system-1,v1,6,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,14,public-system-1,v1,2,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,15,public-system-1,v1,2,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,16,public-system-1,v1,0,0,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,17,public-system-1,v1,4,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,18,public-system-1,v1,4,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,19,public-system-1,v1,1,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,20,public-system-1,v1,0,0,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,21,public-system-1,v1,1,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,22,public-system-1,v1,0,0,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,23,public-system-1,v1,4,2,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,24,public-system-2,v1,3,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,25,public-system-2,v1,3,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,26,public-system-2,v1,6,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,27,public-system-2,v1,5,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,28,public-system-2,v1,0,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,29,public-system-2,v1,6,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,30,public-system-2,v1,0,1,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,31,public-system-2,v1,3,2,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,32,public-system-2,v1,0,1,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,33,public-system-2,v1,0,1,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,34,public-system-2,v1,4,0,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,35,public-system-2,v1,5,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,36,public-system-3,v1,3,0,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,37,public-system-3,v1,6,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,38,public-system-3,v1,6,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,39,public-system-3,v1,3,0,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,40,public-system-3,v1,3,0,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,41,public-system-3,v1,5,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,42,public-system-3,v1,2,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,43,public-system-3,v1,4,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,44,public-system-3,v1,4,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,45,public-system-3,v1,6,2,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,46,public-system-3,v1,1,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,47,public-system-3,v1,6,3,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,48,public-system-0,v1,5,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,49,public-system-0,v1,3,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,50,public-system-0,v1,1,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,51,public-system-0,v1,6,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,52,public-system-0,v1,4,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,53,public-system-0,v1,4,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,54,public-system-0,v1,5,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,55,public-system-0,v1,0,0,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,56,public-system-0,v1,6,1,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,57,public-system-0,v1,1,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,58,public-system-0,v1,3,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,59,public-system-0,v1,1,2,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,60,public-system-1,v1,1,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,61,public-system-1,v1,1,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,62,public-system-1,v1,5,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,63,public-system-1,v1,3,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,64,public-system-1,v1,0,0,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,65,public-system-1,v1,4,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,66,public-system-1,v1,5,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,67,public-system-1,v1,3,1,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,68,public-system-1,v1,0,0,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,69,public-system-1,v1,3,1,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,70,public-system-1,v1,3,1,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,71,public-system-1,v1,4,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,72,public-system-2,v1,0,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,73,public-system-2,v1,4,0,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,74,public-system-2,v1,3,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,75,public-system-2,v1,6,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,76,public-system-2,v1,4,0,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,77,public-system-2,v1,3,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,78,public-system-2,v1,2,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,79,public-system-2,v1,3,2,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,80,public-system-2,v1,4,0,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,81,public-system-2,v1,6,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,82,public-system-2,v1,1,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,83,public-system-2,v1,0,1,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,84,public-system-3,v1,1,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,85,public-system-3,v1,0,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,86,public-system-3,v1,0,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,87,public-system-3,v1,3,0,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,88,public-system-3,v1,3,0,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,89,public-system-3,v1,3,0,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,90,public-system-3,v1,0,2,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,91,public-system-3,v1,5,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,92,public-system-3,v1,5,1,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,93,public-system-3,v1,5,1,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,94,public-system-3,v1,2,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,95,public-system-3,v1,1,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,96,public-system-0,v1,3,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,97,public-system-0,v1,2,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,98,public-system-0,v1,3,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,99,public-system-0,v1,3,2,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,100,public-system-0,v1,2,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,101,public-system-0,v1,5,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,102,public-system-0,v1,1,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,103,public-system-0,v1,3,3,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,104,public-system-0,v1,3,4,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,105,public-system-0,v1,2,2,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,106,public-system-0,v1,2,3,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,107,public-system-0,v1,5,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,108,public-system-1,v1,6,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,109,public-system-1,v1,0,0,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,110,public-system-1,v1,0,0,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,111,public-system-1,v1,1,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,112,public-system-1,v1,2,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,113,public-system-1,v1,5,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,114,public-system-1,v1,6,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,115,public-system-1,v1,3,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,116,public-system-1,v1,0,0,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,117,public-system-1,v1,3,1,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,118,public-system-1,v1,0,0,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,119,public-system-1,v1,3,1,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,120,public-system-2,v1,4,0,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,121,public-system-2,v1,3,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,122,public-system-2,v1,5,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,123,public-system-2,v1,0,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,124,public-system-2,v1,1,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,125,public-system-2,v1,3,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,126,public-system-2,v1,5,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,127,public-system-2,v1,2,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,128,public-system-2,v1,0,1,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,129,public-system-2,v1,0,1,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,130,public-system-2,v1,1,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,131,public-system-2,v1,1,2,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,132,public-system-3,v1,3,0,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,133,public-system-3,v1,2,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,134,public-system-3,v1,3,0,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,135,public-system-3,v1,6,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,136,public-system-3,v1,0,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,137,public-system-3,v1,1,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,138,public-system-3,v1,4,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,139,public-system-3,v1,3,0,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,140,public-system-3,v1,5,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,141,public-system-3,v1,6,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,142,public-system-3,v1,0,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,143,public-system-3,v1,3,0,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,144,public-system-0,v1,5,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,145,public-system-0,v1,5,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,146,public-system-0,v1,1,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,147,public-system-0,v1,0,0,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,148,public-system-0,v1,3,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,149,public-system-0,v1,4,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,150,public-system-0,v1,5,2,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,151,public-system-0,v1,2,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,152,public-system-0,v1,5,2,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,153,public-system-0,v1,0,0,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,154,public-system-0,v1,4,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,155,public-system-0,v1,4,2,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,156,public-system-1,v1,4,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,157,public-system-1,v1,2,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,158,public-system-1,v1,2,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,159,public-system-1,v1,1,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,160,public-system-1,v1,2,2,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,161,public-system-1,v1,4,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,162,public-system-1,v1,2,3,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,163,public-system-1,v1,0,0,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,164,public-system-1,v1,0,0,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,165,public-system-1,v1,6,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,166,public-system-1,v1,2,3,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,167,public-system-1,v1,5,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,168,public-system-2,v1,6,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,169,public-system-2,v1,1,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,170,public-system-2,v1,0,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,171,public-system-2,v1,1,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,172,public-system-2,v1,2,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,173,public-system-2,v1,4,0,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,174,public-system-2,v1,3,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,175,public-system-2,v1,6,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,176,public-system-2,v1,4,0,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,177,public-system-2,v1,1,2,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,178,public-system-2,v1,2,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,179,public-system-2,v1,6,2,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,180,public-system-3,v1,4,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,181,public-system-3,v1,6,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,182,public-system-3,v1,2,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,183,public-system-3,v1,4,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,184,public-system-3,v1,5,0,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,185,public-system-3,v1,5,1,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,186,public-system-3,v1,5,1,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,187,public-system-3,v1,2,1,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,188,public-system-3,v1,5,1,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,189,public-system-3,v1,5,1,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,190,public-system-3,v1,5,1,1,0,0,early,0
hidden_shift,19,lookup_bounded_24,191,public-system-3,v1,4,2,0,0,0,early,0
hidden_shift,19,lookup_bounded_24,192,public-system-0,v1,2,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,193,public-system-0,v1,5,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,194,public-system-0,v1,4,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,195,public-system-0,v1,4,1,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,196,public-system-0,v1,3,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,197,public-system-0,v1,6,0,0,0,0,late,0
